sport,timestamp,enhanced_avg_speed,avg_speed,avg_cadence,total_distance,avg_temperature,avg_heart_rate,year,month,day,date,miles_per_hour,mile_pace,steps_per_minute
running,2021-05-06T01:10:40Z,3.84,65.535,74,86.65,127,177,2021,5,6,2021-5-6,8.58983424,6.985000911961719,148
running,2021-05-06T01:11:36Z,1.355,65.535,55,76.1,127,162,2021,5,6,2021-5-6,3.03104828,19.795131735743915,110
running,2021-05-06T01:18:51Z,3.701,65.535,74,1609.34,127,170,2021,5,6,2021-5-6,8.278900136,7.247339503359362,148
running,2021-05-06T01:22:09Z,3.739,65.535,74,726.43,127,174,2021,5,6,2021-5-6,8.363903704,7.173683739484622,148
running,2021-05-06T23:52:54Z,3.314,65.535,72,1609.34,127,136,2021,5,6,2021-5-6,7.413205904000001,8.093664303540434,144
running,2021-05-07T00:00:30Z,3.528,65.535,74,1609.34,127,145,2021,5,7,2021-5-7,7.8919102080000005,7.602722081046768,148
running,2021-05-07T00:09:12Z,3.291,65.535,73,1609.34,127,145,2021,5,7,2021-5-7,7.361756376,8.150228958350958,146
running,2021-05-07T00:16:59Z,3.45,65.535,74,1609.34,127,143,2021,5,7,2021-5-7,7.717429200000001,7.774609710705217,148
running,2021-05-07T00:24:23Z,3.621,65.535,74,1609.34,127,147,2021,5,7,2021-5-7,8.099945256,7.407457470845899,148
running,2021-05-07T00:38:34Z,3.463,65.535,75,84.47,127,147,2021,5,7,2021-5-7,7.746509368,7.745424054846376,150
running,2021-05-07T01:25:55Z,3.291,65.535,74,1609.34,127,132,2021,5,7,2021-5-7,7.361756376,8.150228958350958,148
running,2021-05-07T01:34:21Z,3.303,65.535,72,1609.34,127,141,2021,5,7,2021-5-7,7.388599608,8.120618680573116,144
running,2021-05-07T01:35:52Z,3.454,65.535,74,304.88,127,138,2021,5,7,2021-5-7,7.726376944000001,7.765606109418934,148
running,2021-05-08T00:46:31Z,3.324,65.535,72,1609.34,127,126,2021,5,8,2021-5-8,7.435575264,8.069315132952166,144
running,2021-05-08T00:54:06Z,3.535,65.535,74,1609.34,127,143,2021,5,8,2021-5-8,7.90756876,7.587667185836775,148
running,2021-05-08T01:02:01Z,3.389,65.535,74,1609.34,127,148,2021,5,8,2021-5-8,7.580976103999999,7.914548097354087,148
running,2021-05-08T01:09:46Z,3.459,65.535,74,1609.34,127,147,2021,5,8,2021-5-8,7.7375616240000005,7.754380890989593,148
running,2021-05-08T01:14:34Z,3.382,65.535,72,221.86,127,148,2021,5,8,2021-5-8,7.565317552000001,7.930929480169426,144
running,2021-05-08T01:39:54Z,3.385,65.535,74,1609.34,127,146,2021,5,8,2021-5-8,7.57202836,7.923900591412999,148
running,2021-05-08T01:48:03Z,3.328,65.535,73,1609.34,127,145,2021,5,8,2021-5-8,7.444523008,8.059616436878906,146
running,2021-05-08T01:50:47Z,3.495,65.535,74,547.18,127,148,2021,5,8,2021-5-8,7.818091320000001,7.674507439751931,148
running,2021-05-08T15:44:41Z,3.62,65.535,74,1609.34,127,149,2021,5,8,2021-5-8,8.09770832,7.409503729815746,148
running,2021-05-08T15:51:42Z,3.821,65.535,74,1609.34,127,156,2021,5,8,2021-5-8,8.547332456000001,7.019733970670766,148
running,2021-05-08T15:58:41Z,3.841,65.535,75,1609.34,127,156,2021,5,8,2021-5-8,8.592071176000001,6.983182374884925,150
running,2021-05-08T16:05:34Z,3.901,65.535,75,1609.34,127,158,2021,5,8,2021-5-8,8.726287336,6.875776339895668,150
running,2021-05-08T16:12:23Z,3.932,65.535,75,1609.34,127,161,2021,5,8,2021-5-8,8.795632352,6.821567523380723,150
running,2021-05-08T16:19:43Z,3.657,65.535,75,1609.34,127,161,2021,5,8,2021-5-8,8.180474952,7.3345374629294495,150
running,2021-05-08T16:26:46Z,3.802,65.535,75,1609.34,127,163,2021,5,8,2021-5-8,8.504830672,7.054814177257496,150
running,2021-05-08T16:33:46Z,3.838,65.535,75,1609.34,127,163,2021,5,8,2021-5-8,8.585360368,6.988640829060188,150
running,2021-05-08T16:40:41Z,3.872,65.535,75,1609.34,127,166,2021,5,8,2021-5-8,8.661416191999999,6.927273631697574,150
running,2021-05-08T16:47:44Z,3.805,65.535,75,1609.34,127,168,2021,5,8,2021-5-8,8.51154148,7.049251905895664,150
running,2021-05-08T16:54:37Z,3.904,65.535,75,1609.34,127,167,2021,5,8,2021-5-8,8.732998144,6.870492700290216,150
running,2021-05-08T17:01:32Z,3.877,65.535,75,1609.34,127,170,2021,5,8,2021-5-8,8.672600872,6.918339825105236,150
running,2021-05-08T17:08:34Z,3.809,65.535,75,1609.34,127,172,2021,5,8,2021-5-8,8.520489224,7.041849173518772,150
running,2021-05-08T17:15:30Z,3.867,65.535,75,1609.34,127,174,2021,5,8,2021-5-8,8.650231512,6.93623054097052,150
running,2021-05-08T17:17:56Z,3.722,65.535,75,523.91,127,175,2021,5,8,2021-5-8,8.325875792,7.206449087031973,150
running,2021-05-09T17:13:47Z,3.147,65.535,71,1609.34,127,128,2021,5,9,2021-5-9,7.039637592,8.523166031755006,142
running,2021-05-09T17:21:50Z,3.331,65.535,75,1609.34,127,141,2021,5,9,2021-5-9,7.451233816,8.05235770097058,150
running,2021-05-09T17:30:44Z,3.188,65.535,74,1609.34,127,139,2021,5,9,2021-5-9,7.131351968000001,8.41355191403168,148
running,2021-05-09T17:38:41Z,3.374,65.535,74,1609.34,127,144,2021,5,9,2021-5-9,7.547422064,7.949734292214878,148
running,2021-05-09T17:39:36Z,3.668,65.535,75,15.5,127,141,2021,5,9,2021-5-9,8.205081248,7.312541848945747,150
running,2021-05-09T18:33:11Z,2.925,65.535,67,1609.34,127,133,2021,5,9,2021-5-9,6.5430378,9.170052479293334,134
running,2021-05-09T18:41:30Z,3.225,65.535,75,1609.34,127,139,2021,5,9,2021-5-9,7.2141186,8.317024341684652,150
running,2021-05-09T18:46:54Z,3.341,65.535,76,1048.16,127,142,2021,5,9,2021-5-9,7.473603176,8.028256061638132,152
running,2021-05-11T00:18:51Z,3.598,65.535,74,1609.34,127,126,2021,5,11,2021-5-11,8.048495728,7.454809200092551,148
running,2021-05-11T00:25:43Z,3.908,65.535,74,1609.34,127,147,2021,5,11,2021-5-11,8.741945888,6.863460466205988,148
running,2021-05-11T00:32:44Z,3.817,65.535,74,1609.34,127,153,2021,5,11,2021-5-11,8.538384712000001,7.027090254632696,148
running,2021-05-11T00:39:39Z,3.885,65.535,74,1609.34,127,156,2021,5,11,2021-5-11,8.69049636,6.904093565491121,148
running,2021-05-11T00:46:52Z,3.956,65.535,73,1609.34,127,157,2021,5,11,2021-5-11,8.849318816,6.780182887242923,146
running,2021-05-11T00:48:09Z,3.925,65.535,74,30.07,127,158,2021,5,11,2021-5-11,8.7799738,6.833733376288662,148
running,2021-05-12T03:01:09Z,3.589,65.535,74,1609.34,127,145,2021,5,12,2021-5-12,8.028363304,7.473503344088325,148
running,2021-05-12T03:02:55Z,3.495,65.535,74,368.38,127,147,2021,5,12,2021-5-12,7.818091320000001,7.674507439751931,148
running,2021-05-12T03:08:37Z,4.694,65.535,80,1609.34,127,177,2021,5,12,2021-5-12,10.500177584,5.7141890715664685,160
running,2021-05-12T03:10:49Z,3.516,65.535,74,462.48,127,170,2021,5,12,2021-5-12,7.8650669760000005,7.628669937978668,148
running,2021-05-12T03:16:35Z,4.657,65.535,80,1609.34,127,186,2021,5,12,2021-5-12,10.417410952000001,5.7595884693865145,160
running,2021-05-12T03:18:45Z,3.45,65.535,73,449.25,127,176,2021,5,12,2021-5-12,7.717429200000001,7.774609710705217,146
running,2021-05-12T03:21:34Z,4.85,65.535,80,819.22,127,187,2021,5,12,2021-5-12,10.849139599999999,5.530392474625361,160
running,2021-05-12T03:22:34Z,1.456,65.535,48,87.83,127,170,2021,5,12,2021-5-12,3.256978816,18.421980427151787,96
running,2021-05-12T03:22:51Z,4.408,65.535,80,73.7,127,141,2021,5,12,2021-5-12,9.860413888000002,6.084937273578266,160
running,2021-05-12T03:23:41Z,2.496,65.535,52,49.82,127,167,2021,5,12,2021-5-12,5.583392256,10.746155249171876,104
running,2021-05-12T03:24:00Z,4.387,65.535,57,82.18,127,147,2021,5,12,2021-5-12,9.813438232,6.114065079082061,114
running,2021-05-12T03:24:54Z,2.178,65.535,66,26.49,127,147,2021,5,12,2021-5-12,4.872046608,12.315153123017907,132
running,2021-05-12T03:25:10Z,4.444,65.535,37,71.89,127,143,2021,5,12,2021-5-12,9.940943584,6.035644352370163,74
running,2021-05-12T03:26:12Z,2.45,65.535,63,43.67,127,151,2021,5,12,2021-5-12,5.480493200000001,10.947919796707346,126
running,2021-05-12T03:26:29Z,5.15,65.535,53,87.74,127,145,2021,5,12,2021-5-12,11.520220400000001,5.208233689695728,106
running,2021-05-12T03:28:00Z,1.693,65.535,59,154.8,127,156,2021,5,12,2021-5-12,3.787132648,15.84312079263615,118
running,2021-05-12T03:35:48Z,3.445,65.535,73,1609.34,127,162,2021,5,12,2021-5-12,7.706244519999999,7.7858936144943405,146
running,2021-05-12T03:38:57Z,3.505,65.535,74,654.79,127,166,2021,5,12,2021-5-12,7.84046068,7.652611555473039,148
running,2021-05-14T00:57:54Z,3.466,65.535,71,1609.34,127,137,2021,5,14,2021-5-14,7.753220176,7.738719994787363,142
running,2021-05-14T01:05:14Z,3.655,65.535,74,1609.34,127,149,2021,5,14,2021-5-14,8.176001079999999,7.338550889721752,148
running,2021-05-14T01:13:29Z,3.443,65.535,73,1609.34,127,146,2021,5,14,2021-5-14,7.701770648,7.790416352580018,146
running,2021-05-14T01:20:54Z,3.613,65.535,74,1609.34,127,151,2021,5,14,2021-5-14,8.082049768000001,7.423859258769166,148
running,2021-05-14T01:28:29Z,3.538,65.535,73,1609.34,127,152,2021,5,14,2021-5-14,7.9142795679999995,7.581233324458169,146
running,2021-05-14T01:33:15Z,3.551,65.535,72,948.42,127,153,2021,5,14,2021-5-14,7.943359736000001,7.553478879733315,144
running,2021-05-15T00:22:47Z,3.593,65.535,75,1609.34,127,129,2021,5,15,2021-5-15,8.037311048,7.465183273568885,150
running,2021-05-15T00:29:53Z,3.776,65.535,74,1609.34,127,153,2021,5,15,2021-5-15,8.446670336,7.103390757927172,148
running,2021-05-15T00:37:04Z,3.739,65.535,75,1609.34,127,158,2021,5,15,2021-5-15,8.363903704,7.173683739484622,150
running,2021-05-15T00:44:09Z,3.788,65.535,75,1609.34,127,159,2021,5,15,2021-5-15,8.473513568,7.0808879360963575,150
running,2021-05-15T00:52:07Z,3.626,65.535,74,1609.34,127,159,2021,5,15,2021-5-15,8.111129936,7.397243105883343,148
running,2021-05-15T00:54:16Z,3.338,65.535,75,21.94,127,159,2021,5,15,2021-5-15,7.466892368,8.035471390633015,150
running,2021-05-15T18:44:43Z,3.507,65.535,74,1609.34,127,140,2021,5,15,2021-5-15,7.844934552000001,7.6482473629692045,148
running,2021-05-15T18:53:26Z,3.078,65.535,75,1609.34,127,141,2021,5,15,2021-5-15,6.885289008,8.714231157223198,150
running,2021-05-15T19:01:05Z,3.507,65.535,75,1609.34,127,142,2021,5,15,2021-5-15,7.844934552000001,7.6482473629692045,150
running,2021-05-15T19:09:39Z,3.132,65.535,76,1609.34,127,137,2021,5,15,2021-5-15,7.006083552000001,8.563985792443486,152
running,2021-05-15T19:17:41Z,3.337,65.535,75,1609.34,127,140,2021,5,15,2021-5-15,7.464655432000001,8.037879383258316,150
running,2021-05-15T19:25:14Z,3.554,65.535,75,1609.34,127,143,2021,5,15,2021-5-15,7.950070544,7.547102842412212,150
running,2021-05-15T19:32:51Z,3.523,65.535,75,1609.34,127,150,2021,5,15,2021-5-15,7.880725528,7.613512206055351,150
running,2021-05-15T19:39:58Z,3.769,65.535,75,1609.34,127,146,2021,5,15,2021-5-15,8.431011784,7.11658357705837,150
running,2021-05-15T19:41:18Z,3.639,65.535,75,280.5,127,145,2021,5,15,2021-5-15,8.140210104,7.370817120619127,150
running,2021-05-16T16:03:18Z,3.661,65.535,75,1609.34,127,136,2021,5,16,2021-5-16,8.189422696,7.326523764526906,150
running,2021-05-16T16:10:20Z,3.809,65.535,75,1609.34,127,148,2021,5,16,2021-5-16,8.520489224,7.041849173518772,150
running,2021-05-16T16:18:06Z,3.626,65.535,74,1609.34,127,144,2021,5,16,2021-5-16,8.111129936,7.397243105883343,148
running,2021-05-16T16:25:08Z,3.815,65.535,75,1609.34,127,147,2021,5,16,2021-5-16,8.53391084,7.03077418137169,150
running,2021-05-16T16:32:01Z,3.896,65.535,75,1609.34,127,157,2021,5,16,2021-5-16,8.715102656,6.884600488175822,150
running,2021-05-16T16:38:56Z,3.879,65.535,75,1609.34,127,156,2021,5,16,2021-5-16,8.677074744,6.91477275120727,150
running,2021-05-16T16:46:03Z,3.766,65.535,75,1609.34,127,154,2021,5,16,2021-5-16,8.424300976,7.122252655850505,150
running,2021-05-16T16:52:40Z,4.055,65.535,75,1609.34,127,157,2021,5,16,2021-5-16,9.07077548,6.614649445606165,150
running,2021-05-16T16:59:36Z,3.867,65.535,75,1609.34,127,156,2021,5,16,2021-5-16,8.650231512,6.93623054097052,150
running,2021-05-16T17:06:40Z,3.794,65.535,75,1609.34,127,156,2021,5,16,2021-5-16,8.486935184,7.069689905622826,150
running,2021-05-16T17:13:44Z,3.799,65.535,75,1609.34,127,155,2021,5,16,2021-5-16,8.498119864,7.06038523346486,150
running,2021-05-16T17:20:41Z,3.86,65.535,75,1609.34,127,156,2021,5,16,2021-5-16,8.63457296,6.948809197391969,150
running,2021-05-16T17:21:21Z,3.809,65.535,75,21.24,127,153,2021,5,16,2021-5-16,8.520489224,7.041849173518772,150
running,2021-05-18T00:31:15Z,3.279,65.535,72,1609.34,127,133,2021,5,18,2021-5-18,7.334913144,8.180055962773102,144
running,2021-05-18T00:39:16Z,3.342,65.535,74,1609.34,127,135,2021,5,18,2021-5-18,7.475840112,8.025853830620287,148
running,2021-05-18T00:48:21Z,3.184,65.535,74,1609.34,127,132,2021,5,18,2021-5-18,7.122404224,8.424121702868405,148
running,2021-05-18T00:56:18Z,3.377,65.535,75,1609.34,127,138,2021,5,18,2021-5-18,7.554132871999999,7.9426720467672505,150
running,2021-05-18T00:58:38Z,3.246,65.535,74,54.02,127,138,2021,5,18,2021-5-18,7.261094256,8.26321734501941,148
running,2021-05-18T01:27:21Z,3.276,65.535,71,1323.7,127,128,2021,5,18,2021-5-18,7.3282023359999995,8.187546856511906,142
running,2021-05-20T23:44:12Z,3.687,65.535,75,1609.34,127,129,2021,5,20,2021-5-20,8.247583032,7.274858557616763,150
running,2021-05-20T23:51:19Z,3.768,65.535,74,1609.34,127,147,2021,5,20,2021-5-20,8.428774848,7.118472266967357,148
running,2021-05-20T23:58:26Z,3.764,65.535,75,1609.34,127,148,2021,5,20,2021-5-20,8.419827104,7.1260370621501075,150
running,2021-05-21T00:05:57Z,3.567,65.535,74,1609.34,127,146,2021,5,21,2021-5-21,7.979150712000001,7.51959728116989,148
running,2021-05-21T00:13:13Z,3.691,65.535,75,1609.34,127,151,2021,5,21,2021-5-21,8.256530776,7.26697466863533,150
running,2021-05-21T00:20:05Z,3.528,65.535,73,1352.09,127,157,2021,5,21,2021-5-21,7.8919102080000005,7.602722081046768,146
running,2021-05-21T22:33:06Z,3.537,65.535,73,1609.34,127,134,2021,5,21,2021-5-21,7.912042632,7.583376732240034,146
running,2021-05-21T22:40:10Z,3.798,65.535,74,1609.34,127,153,2021,5,21,2021-5-21,8.495882928,7.062244207986572,148
running,2021-05-21T22:48:46Z,3.601,65.535,73,1609.34,127,152,2021,5,21,2021-5-21,8.055206536,7.4485985842635385,146
running,2021-05-21T22:55:41Z,3.881,65.535,75,1609.34,127,160,2021,5,21,2021-5-21,8.681548615999999,6.911209353757538,150
running,2021-05-21T23:02:47Z,3.806,65.535,75,1609.34,127,161,2021,5,21,2021-5-21,8.513778416000001,7.047399764039148,150
running,2021-05-21T23:10:39Z,3.781,65.535,73,1609.34,127,164,2021,5,21,2021-5-21,8.457855016,7.09399722346813,146
running,2021-05-21T23:11:12Z,3.712,65.535,75,89.85,127,159,2021,5,21,2021-5-21,8.303506432,7.225863012374192,150
running,2021-05-22T19:13:16Z,3.649,65.535,74,1609.34,127,140,2021,5,22,2021-5-22,8.162579464,7.350617566986298,148
running,2021-05-22T19:20:12Z,3.873,65.535,75,1609.34,127,153,2021,5,22,2021-5-22,8.663653128,6.925485025027886,150
running,2021-05-22T19:27:07Z,3.872,65.535,75,1609.34,127,152,2021,5,22,2021-5-22,8.661416191999999,6.927273631697574,150
running,2021-05-22T19:35:36Z,3.628,65.535,74,1609.34,127,150,2021,5,22,2021-5-22,8.115603808000001,7.3931652430906825,148
running,2021-05-22T19:42:37Z,3.82,65.535,75,1609.34,127,153,2021,5,22,2021-5-22,8.54509552,7.02157159736466,150
running,2021-05-22T19:49:43Z,3.785,65.535,75,1609.34,127,153,2021,5,22,2021-5-22,8.46680276,7.086500264711493,150
running,2021-05-22T19:56:17Z,4.084,65.535,75,1609.34,127,159,2021,5,22,2021-5-22,9.135646624,6.56767960380338,150
running,2021-05-22T20:03:24Z,3.768,65.535,75,1609.34,127,161,2021,5,22,2021-5-22,8.428774848,7.118472266967357,150
running,2021-05-22T20:10:17Z,3.891,65.535,75,1609.34,127,161,2021,5,22,2021-5-22,8.703917976,6.8934473148118744,150
running,2021-05-22T20:12:55Z,3.307,65.535,74,512.55,127,156,2021,5,22,2021-5-22,7.397547352,8.110796341679166,148
running,2021-05-23T17:07:34Z,3.636,65.535,74,1609.34,127,134,2021,5,23,2021-5-23,8.133499296,7.376898652896865,148
running,2021-05-23T17:14:28Z,3.889,65.535,75,1609.34,127,157,2021,5,23,2021-5-23,8.699444104,6.896992414999486,150
running,2021-05-23T17:21:54Z,3.728,65.535,73,1609.34,127,154,2021,5,23,2021-5-23,8.339297408,7.194850724767436,146
running,2021-05-23T17:31:32Z,3.568,65.535,74,1609.34,127,148,2021,5,23,2021-5-23,7.981387648,7.517489770721133,148
running,2021-05-23T17:38:30Z,3.855,65.535,76,1609.34,127,159,2021,5,23,2021-5-23,8.62338828,6.957821920086381,152
running,2021-05-23T17:45:16Z,3.958,65.535,76,1609.34,127,166,2021,5,23,2021-5-23,8.853792688,6.776756822115463,152
running,2021-05-23T17:51:53Z,4.059,65.535,76,1609.34,127,167,2021,5,23,2021-5-23,9.079723224,6.608130944058389,152
running,2021-05-23T17:58:20Z,4.159,65.535,77,1609.34,127,172,2021,5,23,2021-5-23,9.303416824,6.4492434484089936,154
running,2021-05-23T18:04:30Z,4.351,65.535,78,1609.34,127,179,2021,5,23,2021-5-23,9.732908536,6.164652609039991,156
running,2021-05-23T18:10:42Z,4.319,65.535,78,1609.34,127,183,2021,5,23,2021-5-23,9.661326584,6.210327275279695,156
running,2021-05-23T18:18:16Z,3.736,65.535,75,1609.34,127,171,2021,5,23,2021-5-23,8.357192896,7.17944419216622,150
running,2021-05-23T18:26:47Z,3.296,65.535,74,1609.34,127,166,2021,5,23,2021-5-23,7.372941055999999,8.137865140149577,148
running,2021-05-23T18:31:15Z,2.967,65.535,76,438.08,127,157,2021,5,23,2021-5-23,6.636989112,9.04024384965723,152
running,2021-05-25T00:21:25Z,3.351,65.535,73,1609.34,127,145,2021,5,25,2021-5-25,7.495972536,8.004298269750224,146
running,2021-05-25T00:30:06Z,3.09,65.535,75,1609.34,127,143,2021,5,25,2021-5-25,6.91213224,8.680389482826214,150
running,2021-05-25T00:38:52Z,3.315,65.535,73,1609.34,127,148,2021,5,25,2021-5-25,7.41544284,8.09122277584706,146
running,2021-05-25T00:47:33Z,3.086,65.535,75,1609.34,127,182,2021,5,25,2021-5-25,6.903184496,8.69164079777479,150
running,2021-05-25T00:51:37Z,3.437,65.535,73,806.77,127,180,2021,5,25,2021-5-25,7.688349032,7.804016148365727,146
running,2021-05-25T21:48:32Z,3.892,65.535,75,1609.34,127,146,2021,5,25,2021-5-25,8.706154912,6.8916761310208114,150
running,2021-05-25T21:55:04Z,4.107,65.535,75,1609.34,127,160,2021,5,25,2021-5-25,9.187096152,6.5308993187078155,150
running,2021-05-25T22:01:37Z,4.137,65.535,75,1609.34,127,162,2021,5,25,2021-5-25,9.254204232,6.483539642720088,150
running,2021-05-25T22:08:08Z,4.125,65.535,75,1609.34,127,168,2021,5,25,2021-5-25,9.227361,6.502400848953455,150
running,2021-05-25T22:14:16Z,4.372,65.535,76,1609.34,127,173,2021,5,25,2021-5-25,9.779884191999999,6.1350419720798275,152
running,2021-05-25T22:20:26Z,4.34,65.535,77,1609.34,127,176,2021,5,25,2021-5-25,9.70830224,6.180277304592857,154
running,2021-05-25T22:25:07Z,4.027,65.535,75,1113.06,127,173,2021,5,25,2021-5-25,9.008141272,6.660641545054135,150
running,2021-05-27T03:02:29Z,3.339,65.535,73,1609.34,127,123,2021,5,27,2021-5-27,7.469129304,8.033064840351303,146
running,2021-05-27T03:10:04Z,3.536,65.535,74,1609.34,127,137,2021,5,27,2021-5-27,7.909805696,7.585521352356618,148
running,2021-05-27T03:17:45Z,3.493,65.535,74,1609.34,127,146,2021,5,27,2021-5-27,7.813617448,7.678901661017178,148
running,2021-05-27T03:25:25Z,3.495,65.535,74,1609.34,127,138,2021,5,27,2021-5-27,7.818091320000001,7.674507439751931,148
running,2021-05-27T03:33:10Z,3.461,65.535,75,1609.34,127,137,2021,5,27,2021-5-27,7.742035496,7.749899884984976,150
running,2021-05-27T03:35:19Z,2.815,65.535,75,16.17,127,137,2021,5,27,2021-5-27,6.29697484,9.528384902995738,150
running,2021-05-28T13:14:50Z,3.43,65.535,74,1609.34,127,133,2021,5,28,2021-5-28,7.672690480000001,7.819942711933819,148
running,2021-05-28T13:22:07Z,3.679,65.535,75,1609.34,127,139,2021,5,28,2021-5-28,8.229687543999999,7.290677766222616,150
running,2021-05-28T13:29:27Z,3.655,65.535,75,1609.34,127,140,2021,5,28,2021-5-28,8.176001079999999,7.338550889721752,150
running,2021-05-28T13:30:57Z,2.29,65.535,62,43.67,127,135,2021,5,28,2021-5-28,5.1225834400000005,11.712839957175982,124
running,2021-05-28T13:36:51Z,4.553,65.535,79,1609.34,127,143,2021,5,28,2021-5-28,10.184769608,5.891149462317813,158
running,2021-05-28T13:42:38Z,4.634,65.535,80,1609.34,127,171,2021,5,28,2021-5-28,10.365961424000002,5.788175119105092,160
running,2021-05-28T13:48:16Z,4.764,65.535,81,1609.34,127,178,2021,5,28,2021-5-28,10.656763104000001,5.630227435334382,162
running,2021-05-28T13:49:22Z,1.6,65.535,55,104.93,127,159,2021,5,28,2021-5-28,3.5790976000000003,16.764002188708123,110
running,2021-05-28T13:56:40Z,3.704,65.535,74,1609.34,127,150,2021,5,28,2021-5-28,8.285610944,7.241469627951674,148
running,2021-05-28T14:03:48Z,3.761,65.535,76,1609.34,127,156,2021,5,28,2021-5-28,8.413116296,7.131721218275193,152
running,2021-05-28T14:05:29Z,3.345,65.535,76,20,127,151,2021,5,28,2021-5-28,7.48255092,8.018655755435875,152
running,2021-05-29T15:57:49Z,3.57,65.535,75,1609.34,127,138,2021,5,29,2021-5-29,7.985861519999999,7.513278291857984,150
running,2021-05-29T16:04:55Z,3.773,65.535,75,1609.34,127,151,2021,5,29,2021-5-29,8.439959528000001,7.1090388290307445,150
running,2021-05-29T16:11:54Z,3.846,65.535,75,1609.34,127,152,2021,5,29,2021-5-29,8.603255856,6.974103874657566,150
running,2021-05-29T16:18:52Z,3.847,65.535,75,1609.34,127,153,2021,5,29,2021-5-29,8.605492792,6.9722910064811545,150
running,2021-05-29T16:25:58Z,3.778,65.535,75,1609.34,127,158,2021,5,29,2021-5-29,8.451144208,7.099630360490471,150
running,2021-05-29T16:32:59Z,3.828,65.535,76,1609.34,127,158,2021,5,29,2021-5-29,8.562991008,7.006897466544672,152
running,2021-05-29T16:39:55Z,3.862,65.535,76,1609.34,127,157,2021,5,29,2021-5-29,8.639046832,6.945210642654843,152
running,2021-05-29T16:47:00Z,3.789,65.535,76,1609.34,127,159,2021,5,29,2021-5-29,8.475750504,7.079019134846398,152
running,2021-05-29T16:53:55Z,3.876,65.535,75,1609.34,127,157,2021,5,29,2021-5-29,8.670363936,6.920124742500775,150
running,2021-05-29T17:01:53Z,3.742,65.535,75,1609.34,127,152,2021,5,29,2021-5-29,8.370614512,7.167932523231695,150
running,2021-05-29T17:02:03Z,3.367,65.535,75,23.17,127,147,2021,5,29,2021-5-29,7.531763512,7.966261806335908,150
running,2021-05-30T13:32:25Z,3.334,65.535,74,1609.34,127,132,2021,5,30,2021-5-30,7.4579446240000005,8.045112028174264,148
running,2021-05-30T13:39:54Z,3.588,65.535,75,1609.34,127,134,2021,5,30,2021-5-30,8.026126368,7.475586260293479,150
running,2021-05-30T13:47:52Z,3.364,65.535,75,1609.34,127,131,2021,5,30,2021-5-30,7.525052704,7.973366082619798,150
running,2021-05-30T13:56:42Z,3.466,65.535,75,1609.34,127,132,2021,5,30,2021-5-30,7.753220176,7.738719994787363,150
running,2021-05-30T14:04:23Z,3.487,65.535,75,1609.34,127,138,2021,5,30,2021-5-30,7.800195832,7.692114568951248,150
running,2021-05-30T14:11:56Z,3.552,65.535,75,1609.34,127,138,2021,5,30,2021-5-30,7.945596672000001,7.551352337255912,150
running,2021-05-30T14:19:27Z,3.573,65.535,75,1609.34,127,140,2021,5,30,2021-5-30,7.992572328,7.506969913779177,150
running,2021-05-30T14:27:00Z,3.552,65.535,75,1609.34,127,139,2021,5,30,2021-5-30,7.945596672000001,7.551352337255912,150
running,2021-05-30T14:27:32Z,3.496,65.535,76,35.23,127,142,2021,5,30,2021-5-30,7.820328256,7.672312214511728,152
running,2021-06-03T00:20:49Z,3.507,65.535,74,1609.34,127,136,2021,6,3,2021-6-3,7.844934552000001,7.6482473629692045,148
running,2021-06-03T00:28:25Z,3.526,65.535,74,1609.34,127,151,2021,6,3,2021-6-3,7.8874363359999995,7.607034458857913,148
running,2021-06-03T00:36:10Z,3.467,65.535,74,1609.34,127,156,2021,6,3,2021-6-3,7.755457112,7.736487886337756,148
running,2021-06-03T00:44:10Z,3.353,65.535,74,1609.34,127,160,2021,6,3,2021-6-3,7.500446408,7.999523859807039,148
running,2021-06-03T00:45:06Z,3.383,65.535,74,180.21,127,157,2021,6,3,2021-6-3,7.567554488,7.92858513211144,148
running,2021-06-04T15:37:54Z,3.608,65.535,73,1609.34,127,134,2021,6,4,2021-6-4,8.070865088,7.434147312065688,146
running,2021-06-04T15:45:19Z,3.609,65.535,75,1609.34,127,156,2021,6,4,2021-6-4,8.073102024,7.432087420873649,150
running,2021-06-04T15:53:04Z,3.584,65.535,74,1609.34,127,160,2021,6,4,2021-6-4,8.017178624,7.483929548530414,148
running,2021-06-04T15:53:36Z,3.463,65.535,75,88.45,127,160,2021,6,4,2021-6-4,7.746509368,7.745424054846376,150
running,2021-06-05T17:05:08Z,3.605,65.535,74,1609.34,127,140,2021,6,5,2021-6-5,8.06415428,7.4403338424224685,148
running,2021-06-05T17:13:28Z,3.559,65.535,73,1609.34,127,146,2021,6,5,2021-6-5,7.961255224,7.53650000054313,146
running,2021-06-05T17:20:44Z,3.685,65.535,75,1609.34,127,155,2021,6,5,2021-6-5,8.24310916,7.278806920470286,150
running,2021-06-05T17:27:33Z,3.937,65.535,74,1609.34,127,159,2021,6,5,2021-6-5,8.806817032,6.812904115299213,148
running,2021-06-05T17:34:26Z,3.903,65.535,74,1609.34,127,165,2021,6,5,2021-6-5,8.730761208,6.872253011,148
running,2021-06-05T17:41:20Z,3.88,65.535,74,1609.34,127,165,2021,6,5,2021-6-5,8.67931168,6.912990593281702,148
running,2021-06-05T17:48:32Z,3.725,65.535,74,1609.34,127,165,2021,6,5,2021-6-5,8.3325866,7.200645235418254,148
